time,open,high,low,close,tick_volume,spread,real_volume
1786944600,4399.48,4401.31,4392.25,4395.79,6678.0,,
1786945500,4395.78,4397.61,4392.38,4394.84,4611.0,,
1786946400,4394.82,4398.27,4392.8,4396.88,5432.0,,
1786947300,4396.88,4400.16,4392.75,4398.52,5400.0,,
1786948200,4398.5,4398.75,4393.67,4396.15,5384.0,,
1786949100,4396.15,4404.55,4396.15,4403.15,5944.0,,
1786950000,4403.13,4404.15,4396.15,4396.54,5605.0,,
1786950900,4396.55,4405.29,4396.24,4405.0,5076.0,,
1786951800,4405.0,4411.5,4404.77,4409.42,5763.0,,
1786952700,4409.42,4410.04,4403.64,4405.34,3644.0,,
1786953600,4405.34,4405.34,4397.6,4402.91,4868.0,,
1786954500,4402.9,4403.91,4400.48,4401.92,3354.0,,
1786955400,4401.91,4402.19,4395.99,4396.34,3456.0,,
1786956300,4396.34,4396.94,4392.59,4395.1,2739.0,,
1786957200,4395.1,4400.66,4393.37,4399.2,2729.0,,
1786958100,4399.24,4399.99,4395.65,4396.9,3312.0,,
1786959000,4396.91,4397.55,4393.63,4394.3,3734.0,,
1786959900,4394.29,4395.89,4392.6,4395.59,2859.0,,
1786960800,4395.6,4396.44,4393.14,4396.01,2411.0,,
1786961700,4396.01,4405.66,4391.96,4405.15,4478.0,,
1786962600,4405.14,4405.93,4395.46,4398.24,5910.0,,
1786963500,4398.24,4399.58,4396.28,4399.01,2393.0,,
1786964400,4399.01,4403.94,4397.99,4399.76,3272.0,,
1786965300,4399.77,4404.8,4397.15,4403.61,3292.0,,
1786966200,4403.62,4405.01,4399.19,4399.61,3602.0,,
1786967100,4399.61,4400.76,4395.37,4396.83,3063.0,,
1786968000,4396.83,4397.68,4391.63,4393.99,4170.0,,
1786968900,4393.99,4398.82,4382.14,4385.84,6408.0,,
1786969800,4385.83,4390.28,4378.46,4378.46,7771.0,,
1786970700,4378.46,4386.47,4377.34,4384.96,7537.0,,
1786971600,4384.96,4389.57,4381.85,4386.43,9590.0,,
1786972500,4386.43,4388.88,4382.32,4386.34,5606.0,,
1786973400,4386.36,4392.05,4384.83,4385.71,12605.0,,
1786974300,4385.71,4416.28,4384.6,4408.83,18770.0,,
1786975200,4408.83,4412.88,4403.88,4412.37,17027.0,,
1786976100,4412.39,4427.72,4411.9,4418.26,18327.0,,
1786977000,4418.26,4424.78,4416.59,4417.43,12159.0,,
1786977900,4417.43,4421.03,4413.92,4417.35,12930.0,,
1786978800,4417.35,4422.36,4415.15,4421.31,11374.0,,
1786979700,4421.31,4426.09,4419.46,4425.56,12603.0,,
1786980600,4425.59,4426.47,4418.77,4419.24,11117.0,,
1786981500,4419.24,4427.87,4417.7,4427.56,8518.0,,
1786982400,4427.56,4428.86,4424.02,4426.03,7317.0,,
1786983300,4426.07,4427.62,4422.93,4424.85,7215.0,,
1786984200,4424.85,4427.03,4422.66,4424.63,6000.0,,
1786985100,4424.63,4425.6,4422.59,4424.21,5386.0,,
1786986000,4424.21,4426.2,4421.14,4422.86,7878.0,,
1786986900,4422.87,4423.19,4413.4,4416.56,9498.0,,
1786987800,4416.56,4418.66,4411.19,4417.46,9003.0,,
1786988700,4417.46,4420.6,4413.26,4413.7,6132.0,,
1786989600,4413.7,4414.51,4410.18,4413.77,8159.0,,
1786990500,4413.77,4416.29,4404.74,4406.19,8826.0,,
